 9 ZS5      LARL     RIL      C0.0     R1,RI2
 9 ZS5      LASP     SSE      E500     D1(B1),D2(B2)
 9 ZS5      LAX      RSY      EBF7     R1,R3,D2(B2)
 9 ZS5      LAXG     RSY      EBE7     R1,R3,D2(B2)
 9 ZS5      LAY      RXY      E371     R1,D2(X2,B2)
 9 ZS5      LB       RXY      E376     R1,D2(X2,B2)
 9 ZS5      LBH      RXY      E3C0     R1,D2(X2,B2)
 9 ZS5      LBR      RRE      B926     R1,R2
 9 ZS5      LCCTL    S        B284     D2(B2)
 9 ZS5      LCDBR    RRE      B313     R1,R2
 9 ZS5      LCDFR    RRE      B373     R1,R2
 9 ZS5      LCDR     RR       23       R1,R2
 9 ZS5      LCEBR    RRE      B303     R1,R2
 9 ZS5      LCER     RR       33       R1,R2
 9 ZS5      LCGFR    RRE      B913     R1,R2
 9 ZS5      LCGR     RRE      B903     R1,R2
 9 ZS5      LCLA     HLASM
 9 ZS5      LCLB     HLASM
 9 ZS5      LCLC     HLASM
 9 ZS5      LCR      RR       13       R1,R2
 9 ZS5      LCTL     RS       B7       R1,R3,D2(B2)
 9 ZS5      LCTLG    RSY      EB2F     R1,R3,D2(B2)
 9 ZS5      LCXBR    RRE      B343     R1,R2
 9 ZS5      LCXR     RRE      B363     R1,R2
 9 ZS5      LD       RX       68       R1,D2(X2,B2)
 9 ZS5      LDE      RXE      ED24     R1,D2(X2,B2)
 9 ZS5      LDEB     RXE      ED04     R1,D2(X2,B2)
 9 ZS5      LDEBR    RRE      B304     R1,R2
 9 ZS5      LDER     RRE      B324     R1,R2
 9 ZS5      LDETR    RRF      B3D4     R1,R2,M4
 9 ZS5      LDGR     RRE      B3C1     R1,R2
 9 ZS5      LDR      RR       28       R1,R2
 9 ZS5      LDXBR    RRE      B345     R1,R2
 9 ZS5      LDXBRA   RRF      B345     R1,M3,R2,M4
 9 ZS5      LDXR     RR       25       R1,R2
 9 ZS5      LDXTR    RRF      B3DD     R1,M3,R2,M4
 9 ZS5      LDY      RXY      ED65     R1,D2(X2,B2)
 9 ZS5      LE       RX       78       R1,D2(X2,B2)
 9 ZS5      LEDBR    RRE      B344     R1,R2
 9 ZS5      LEDBRA   RRF      B344     R1,M3,R2,M4
 9 ZS5      LEDR     RR       35       R1,R2
 9 ZS5      LEDTR    RRF      B3D5     R1,M3,R2,M4
 9 ZS5      LER      RR       38       R1,R2
 9 ZS5      LEXBR    RRE      B346     R1,R2
 9 ZS5      LEXBRA   RRF      B346     R1,M3,R2,M4
 9 ZS5      LEXR     RRE      B366     R1,R2
 9 ZS5      LEY      RXY      ED64     R1,D2(X2,B2)
 9 ZS5      LFAS     S        B2BD     D2(B2)
 9 ZS5      LFH      RXY      E3CA     R1,D2(X2,B2)
 9 ZS5      LFPC     S        B29D     D2(B2)
 9 ZS5      LG       RXY      E304     R1,D2(X2,B2)
 9 ZS5      LGB      RXY      E377     R1,D2(X2,B2)
 9 ZS5      LGBR     RRE      B906     R1,R2
 9 ZS5      LGDR     RRE      B3CD     R1,R2
 9 ZS5      LGF      RXY      E314     R1,D2(X2,B2)
 9 ZS5      LGFI     RIL      C0.1     R1,I2
 9 ZS5      LGFR     RRE      B914     R1,R2
 9 ZS5      LGFRL    RIL      C4.C     R1,RI2
 9 ZS5      LGH      RXY      E315     R1,D2(X2,B2)
 9 ZS5      LGHI     RI       A7.9     R1,I2
 9 ZS5      LGHR     RRE      B907     R1,R2
 9 ZS5      LGHRL    RIL      C4.4     R1,RI2
 9 ZS5      LGR      RRE      B904     R1,R2
 9 ZS5      LGRL     RIL      C4.8     R1,RI2
 9 ZS5      LH       RX       48       R1,D2(X2,B2)
 9 ZS5      LHH      RXY      E3C4     R1,D2(X2,B2)
 9 ZS5      LHHR     RIE      EC5D     R1,R2
 9 ZS5      LHI      RI       A7.8     R1,I2
 9 ZS5      LHLR     RIE      EC5D     R1,R2
 9 ZS5      LHR      RRE      B927     R1,R2
 9 ZS5      LHRL     RIL      C4.5     R1,RI2
 9 ZS5      LHY      RXY      E378     R1,D2(X2,B2)
 9 ZS5      LLC      RXY      E394     R1,D2(X2,B2)
 9 ZS5      LLCH     RXY      E3C2     R1,D2(X2,B2)
 9 ZS5      LLCHHR   RIE      EC5D     R1,R2
 9 ZS5      LLCHLR   RIE      EC5D     R1,R2
 9 ZS5      LLCLHR   RIE      EC51     R1,R2
 9 ZS5      LLCR     RRE      B994     R1,R2
 9 ZS5      LLGC     RXY      E390     R1,D2(X2,B2)
 9 ZS5      LLGCR    RRE      B984     R1,R2
 9 ZS5      LLGF     RXY      E316     R1,D2(X2,B2)
 9 ZS5      LLGFR    RRE      B916     R1,R2
 9 ZS5      LLGFRL   RIL      C4.E     R1,RI2
 9 ZS5      LLGH     RXY      E391     R1,D2(X2,B2)
 9 ZS5      LLGHR    RRE      B985     R1,R2
 9 ZS5      LLGHRL   RIL      C4.6     R1,RI2
 9 ZS5      LLGT     RXY      E317     R1,D2(X2,B2)
 9 ZS5      LLGTR    RRE      B917     R1,R2
 9 ZS5      LLH      RXY      E395     R1,D2(X2,B2)
 9 ZS5      LLHFR    RIE      EC51     R1,R2
 9 ZS5      LLHH     RXY      E3C6     R1,D2(X2,B2)
 9 ZS5      LLHHHR   RIE      EC5D     R1,R2
 9 ZS5      LLHHLR   RIE      EC5D     R1,R2
 9 ZS5      LLHLHR   RIE      EC51     R1,R2
 9 ZS5      LLHR     RRE      B995     R1,R2
 9 ZS5      LLHRL    RIL      C4.2     R1,RI2
 9 ZS5      LLIHF    RIL      C0.E     R1,I2
 9 ZS5      LLIHH    RI       A5.C     R1,I2
 9 ZS5      LLIHL    RI       A5.D     R1,I2
 9 ZS5      LLILF    RIL      C0.F     R1,I2
 9 ZS5      LLILH    RI       A5.E     R1,I2
 9 ZS5      LLILL    RI       A5.F     R1,I2
 9 ZS5      LM       RS       98       R1,R3,D2(B2)
 9 ZS5      LMD      SS       EF       R1,R3,D2(B2),D4(B4)
 9 ZS5      LMG      RSY      EB04     R1,R3,D2(B2)
 9 ZS5      LMH      RSY      EB96     R1,R3,D2(B2)
 9 ZS5      LMY      RSY      EB98     R1,R3,D2(B2)
 9 ZS5      LNDBR    RRE      B311     R1,R2
 9 ZS5      LNDFR    RRE      B371     R1,R2
 9 ZS5      LNDR     RR       21       R1,R2
 9 ZS5      LNEBR    RRE      B301     R1,R2
 9 ZS5      LNER     RR       31       R1,R2
 9 ZS5      LNGFR    RRE      B911     R1,R2
 9 ZS5      LNGR     RRE      B901     R1,R2
 9 ZS5      LNR      RR       11       R1,R2
 9 ZS5      LNXBR    RRE      B341     R1,R2
 9 ZS5      LNXR     RRE      B361     R1,R2
 9 ZS5      LOC      RSY      EBF2     R1,D2(B2),M3
 9 ZS5      LOCE     RSY      EBF2     R1,D2(B2)
 9 ZS5      LOCG     RSY      EBE2     R1,D2(B2),M3
 9 ZS5      LOCGE    RSY      EBE2     R1,D2(B2)
 9 ZS5      LOCGH    RSY      EBE2     R1,D2(B2)
 9 ZS5      LOCGL    RSY      EBE2     R1,D2(B2)
 9 ZS5      LOCGNE   RSY      EBE2     R1,D2(B2)
 9 ZS5      LOCGNH   RSY      EBE2     R1,D2(B2)
 9 ZS5      LOCGNL   RSY      EBE2     R1,D2(B2)
 9 ZS5      LOCGR    RRF      B9E2     R1,R2,M3
 9 ZS5      LOCGRE   RRF      B9E2     R1,R2
 9 ZS5      LOCGRH   RRF      B9E2     R1,R2
 9 ZS5      LOCGRL   RRF      B9E2     R1,R2
 9 ZS5      LOCGRNE  RRF      B9E2     R1,R2
 9 ZS5      LOCGRNH  RRF      B9E2     R1,R2
 9 ZS5      LOCGRNL  RRF      B9E2     R1,R2
 9 ZS5      LOCH     RSY      EBF2     R1,D2(B2)
 9 ZS5      LOCL     RSY      EBF2     R1,D2(B2)
 9 ZS5      LOCNE    RSY      EBF2     R1,D2(B2)
 9 ZS5      LOCNH    RSY      EBF2     R1,D2(B2)
 9 ZS5      LOCNL    RSY      EBF2     R1,D2(B2)
 9 ZS5      LOCR     RRF      B9F2     R1,R2,M3
 9 ZS5      LOCRE    RRF      B9F2     R1,R2
 9 ZS5      LOCRH    RRF      B9F2     R1,R2
 9 ZS5      LOCRL    RRF      B9F2     R1,R2
 9 ZS5      LOCRNE   RRF      B9F2     R1,R2
 9 ZS5      LOCRNH   RRF      B9F2     R1,R2
 9 ZS5      LOCRNL   RRF      B9F2     R1,R2
 9 ZS5      LOCTR    HLASM
 9 ZS5      LPCTL    S        B285     D2(B2)
 9 ZS5      LPD      SSF      C8.4     R3,D1(B1),D2(B2)
 9 ZS5      LPDBR    RRE      B310     R1,R2
 9 ZS5      LPDFR    RRE      B370     R1,R2
 9 ZS5      LPDG     SSF      C8.5     R3,D1(B1),D2(B2)
 9 ZS5      LPDR     RR       20       R1,R2
 9 ZS5      LPEBR    RRE      B300     R1,R2
 9 ZS5      LPER     RR       30       R1,R2
 9 ZS5      LPGFR    RRE      B910     R1,R2
 9 ZS5      LPGR     RRE      B900     R1,R2
 9 ZS5      LPP      S        B280     D2(B2)
 9 ZS5      LPQ      RXY      E38F     R1,D2(X2,B2)
 9 ZS5      LPR      RR       10       R1,R2
 9 ZS5      LPSW     SI       82       D1(B1)
 9 ZS5      LPSWE    S        B2B2     D2(B2)
 9 ZS5      LPTEA    RRF      B9AA     R1,R3,R2,M4
 9 ZS5      LPXBR    RRE      B340     R1,R2
 9 ZS5      LPXR     RRE      B360     R1,R2
 9 ZS5      LR       RR       18       R1,R2
 9 ZS5      LRA      RX       B1       R1,D2(X2,B2)
 9 ZS5      LRAG     RXY      E303     R1,D2(X2,B2)
 9 ZS5      LRAY     RXY      E313     R1,D2(X2,B2)
 9 ZS5      LRDR     RR       25       R1,R2
 9 ZS5      LRER     RR       35       R1,R2
 9 ZS5      LRL      RIL      C4.D     R1,RI2
 9 ZS5      LRV      RXY      E31E     R1,D2(X2,B2)
 9 ZS5      LRVG     RXY      E30F     R1,D2(X2,B2)
 9 ZS5      LRVGR    RRE      B90F     R1,R2
 9 ZS5      LRVH     RXY      E31F     R1,D2(X2,B2)
 9 ZS5      LRVR     RRE      B91F     R1,R2
 9 ZS5      LSCTL    S        B287     D2(B2)
 9 ZS5      LT       RXY      E312     R1,D2(X2,B2)
 9 ZS5      LTDBR    RRE      B312     R1,R2
 9 ZS5      LTDR     RR       22       R1,R2
 9 ZS5      LTDTR    RRE      B3D6     R1,R2
 9 ZS5      LTEBR    RRE      B302     R1,R2
 9 ZS5      LTER     RR       32       R1,R2
 9 ZS5      LTG      RXY      E302     R1,D2(X2,B2)
 9 ZS5      LTGF     RXY      E332     R1,D2(X2,B2)
 9 ZS5      LTGFR    RRE      B912     R1,R2
 9 ZS5      LTGR     RRE      B902     R1,R2
 9 ZS5      LTORG    HLASM
 9 ZS5      LTR      RR       12       R1,R2
 9 ZS5      LTXBR    RRE      B342     R1,R2
 9 ZS5      LTXR     RRE      B362     R1,R2
 9 ZS5      LTXTR    RRE      B3DE     R1,R2
 9 ZS5      LURA     RRE      B24B     R1,R2
 9 ZS5      LURAG    RRE      B905     R1,R2
 9 ZS5      LXD      RXE      ED25     R1,D2(X2,B2)
 9 ZS5      LXDB     RXE      ED05     R1,D2(X2,B2)
 9 ZS5      LXDBR    RRE      B305     R1,R2
 9 ZS5      LXDR     RRE      B325     R1,R2
 9 ZS5      LXDTR    RRF      B3DC     R1,R2,M4
 9 ZS5      LXE      RXE      ED26     R1,D2(X2,B2)
 9 ZS5      LXEB     RXE      ED06     R1,D2(X2,B2)
 9 ZS5      LXEBR    RRE      B306     R1,R2
 9 ZS5      LXER     RRE      B326     R1,R2
 9 ZS5      LXR      RRE      B365     R1,R2
 9 ZS5      LY       RXY      E358     R1,D2(X2,B2)
 9 ZS5      LZDR     RRE      B375     R1
 9 ZS5      LZER     RRE      B374     R1
 9 ZS5      LZXR     RRE      B376     R1
 9 ZS5      M        RX       5C       R1,D2(X2,B2)
 9 ZS5      MACRO    HLASM
 9 ZS5      MAD      RXF      ED3E     R1,R3,D2(X2,B2)
 9 ZS5      MADB     RXF      ED1E     R1,R3,D2(X2,B2)
 9 ZS5      MADBR    RRD      B31E     R1,R3,R2
 9 ZS5      MADR     RRD      B33E     R1,R3,R2
 9 ZS5      MAE      RXF      ED2E     R1,R3,D2(X2,B2)
 9 ZS5      MAEB     RXF      ED0E     R1,R3,D2(X2,B2)
 9 ZS5      MAEBR    RRD      B30E     R1,R3,R2
 9 ZS5      MAER     RRD      B32E     R1,R3,R2
 9 ZS5      MAY      RXF      ED3A     R1,R3,D2(X2,B2)
 9 ZS5      MAYH     RXF      ED3C     R1,R3,D2(X2,B2)
 9 ZS5      MAYHR    RRD      B33C     R1,R3,R2
 9 ZS5      MAYL     RXF      ED38     R1,R3,D2(X2,B2)
 9 ZS5      MAYLR    RRD      B338     R1,R3,R2
 9 ZS5      MAYR     RRD      B33A     R1,R3,R2
 9 ZS5      MC       SI       AF       D1(B1),I2
 9 ZS5      MD       RX       6C       R1,D2(X2,B2)
 9 ZS5      MDB      RXE      ED1C     R1,D2(X2,B2)
 9 ZS5      MDBR     RRE      B31C     R1,R2
 9 ZS5      MDE      RX       7C       R1,D2(X2,B2)
 9 ZS5      MDEB     RXE      ED0C     R1,D2(X2,B2)
 9 ZS5      MDEBR    RRE      B30C     R1,R2
 9 ZS5      MDER     RR       3C       R1,R2
 9 ZS5      MDR      RR       2C       R1,R2
 9 ZS5      MDTR     RRF      B3D0     R1,R2,R3
 9 ZS5      MDTRA    RRF      B3D0     R1,R2,R3,M4
 9 ZS5      ME       RX       7C       R1,D2(X2,B2)
 9 ZS5      MEE      RXE      ED37     R1,D2(X2,B2)
 9 ZS5      MEEB     RXE      ED17     R1,D2(X2,B2)
 9 ZS5      MEEBR    RRE      B317     R1,R2
 9 ZS5      MEER     RRE      B337     R1,R2
 9 ZS5      MEND     HLASM
 9 ZS5      MER      RR       3C       R1,R2
 9 ZS5      MEXIT    HLASM
 9 ZS5      MFY      RXY      E35C     R1,D2(X2,B2)
 9 ZS5      MGHI     RI       A7.D     R1,I2
 9 ZS5      MH       RX       4C       R1,D2(X2,B2)
 9 ZS5      MHELP    HLASM
 9 ZS5      MHI      RI       A7.C     R1,I2
 9 ZS5      MHY      RXY      E37C     R1,D2(X2,B2)
 9 ZS5      ML       RXY      E396     R1,D2(X2,B2)
 9 ZS5      MLG      RXY      E386     R1,D2(X2,B2)
 9 ZS5      MLGR     RRE      B986     R1,R2
 9 ZS5      MLR      RRE      B996     R1,R2
 9 ZS5      MNOTE    HLASM
 9 ZS5      MP       SS       FC       D1(L1,B1),D2(L2,B2)
 9 ZS5      MR       RR       1C       R1,R2
 9 ZS5      MS       RX       71       R1,D2(X2,B2)
 9 ZS5      MSCH     S        B232     D2(B2)
 9 ZS5      MSD      RXF      ED3F     R1,R3,D2(X2,B2)
 9 ZS5      MSDB     RXF      ED1F     R1,R3,D2(X2,B2)
 9 ZS5      MSDBR    RRD      B31F     R1,R3,R2
 9 ZS5      MSDR     RRD      B33F     R1,R3,R2
 9 ZS5      MSE      RXF      ED2F     R1,R3,D2(X2,B2)
 9 ZS5      MSEB     RXF      ED0F     R1,R3,D2(X2,B2)
 9 ZS5      MSEBR    RRD      B30F     R1,R3,R2
 9 ZS5      MSER     RRD      B32F     R1,R3,R2
 9 ZS5      MSFI     RIL      C2.1     R1,I2
 9 ZS5      MSG      RXY      E30C     R1,D2(X2,B2)
 9 ZS5      MSGF     RXY      E31C     R1,D2(X2,B2)
 9 ZS5      MSGFI    RIL      C2.0     R1,I2
 9 ZS5      MSGFR    RRE      B91C     R1,R2
 9 ZS5      MSGR     RRE      B90C     R1,R2
 9 ZS5      MSR      RRE      B252     R1,R2
 9 ZS5      MSTA     RRE      B247     R1
 9 ZS5      MSY      RXY      E351     R1,D2(X2,B2)
 9 ZS5      MVC      SS       D2       D1(L,B1),D2(B2)
 9 ZS5      MVCDK    SSE      E50F     D1(B1),D2(B2)
 9 ZS5      MVCIN    SS       E8       D1(L,B1),D2(B2)
 9 ZS5      MVCK     SS       D9       D1(R1,B1),D2(B2),R3
 9 ZS5      MVCL     RR       0E       R1,R2
 9 ZS5      MVCLE    RS       A8       R1,R3,D2(B2)
 9 ZS5      MVCLU    RSY      EB8E     R1,R3,D2(B2)
 9 ZS5      MVCOS    SSF      C8.0     D1(B1),D2(B2),R3
 9 ZS5      MVCP     SS       DA       D1(R1,B1),D2(B2),R3
 9 ZS5      MVCS     SS       DB       D1(R1,B1),D2(B2),R3
 9 ZS5      MVCSK    SSE      E50E     D1(B1),D2(B2)
 9 ZS5      MVGHI    SIL      E548     D1(B1),I2
 9 ZS5      MVHHI    SIL      E544     D1(B1),I2
 9 ZS5      MVHI     SIL      E54C     D1(B1),I2
 9 ZS5      MVI      SI       92       D1(B1),I2
 9 ZS5      MVIY     SIY      EB52     D1(B1),I2
 9 ZS5      MVN      SS       D1       D1(L,B1),D2(B2)
 9 ZS5      MVO      SS       F1       D1(L1,B1),D2(L2,B2)
 9 ZS5      MVPG     RRE      B254     R1,R2
 9 ZS5      MVST     RRE      B255     R1,R2
 9 ZS5      MVZ      SS       D3       D1(L,B1),D2(B2)
 9 ZS5      MXBR     RRE      B34C     R1,R2
 9 ZS5      MXD      RX       67       R1,D2(X2,B2)
 9 ZS5      MXDB     RXE      ED07     R1,D2(X2,B2)
 9 ZS5      MXDBR    RRE      B307     R1,R2
 9 ZS5      MXDR     RR       27       R1,R2
 9 ZS5      MXR      RR       26       R1,R2
 9 ZS5      MXTR     RRF      B3D8     R1,R2,R3
 9 ZS5      MXTRA    RRF      B3D8     R1,R2,R3,M4
 9 ZS5      MY       RXF      ED3B     R1,R3,D2(X2,B2)
 9 ZS5      MYH      RXF      ED3D     R1,R3,D2(X2,B2)
 9 ZS5      MYHR     RRD      B33D     R1,R3,R2
 9 ZS5      MYL      RXF      ED39     R1,R3,D2(X2,B2)
 9 ZS5      MYLR     RRD      B339     R1,R3,R2
 9 ZS5      MYR      RRD      B33B     R1,R3,R2
 9 ZS5      N        RX       54       R1,D2(X2,B2)
 9 ZS5      NC       SS       D4       D1(L,B1),D2(B2)
 9 ZS5      NG       RXY      E380     R1,D2(X2,B2)
 9 ZS5      NGR      RRE      B980     R1,R2
 9 ZS5      NGRK     RRF      B9E4     R1,R2,R3
 9 ZS5      NHHR     RIE      EC54     R1,R2
 9 ZS5      NHLR     RIE      EC54     R1,R2
 9 ZS5      NI       SI       94       D1(B1),I2
 9 ZS5      NIHF     RIL      C0.A     R1,I2
 9 ZS5      NIHH     RI       A5.4     R1,I2
 9 ZS5      NIHL     RI       A5.5     R1,I2
 9 ZS5      NILF     RIL      C0.B     R1,I2
 9 ZS5      NILH     RI       A5.6     R1,I2
 9 ZS5      NILL     RI       A5.7     R1,I2
 9 ZS5      NIY      SIY      EB54     D1(B1),I2
 9 ZS5      NLHR     RIE      EC54     R1,R2
 9 ZS5      NOP      RX       470.     D2(X2,B2)
 9 ZS5      NOPR     RR       070.     R2
 9 ZS5      NR       RR       14       R1,R2
 9 ZS5      NRK      RRF      B9F4     R1,R2,R3
 9 ZS5      NY       RXY      E354     R1,D2(X2,B2)
 9 ZS5      O        RX       56       R1,D2(X2,B2)
 9 ZS5      OC       SS       D6       D1(L,B1),D2(B2)
 9 ZS5      OG       RXY      E381     R1,D2(X2,B2)
 9 ZS5      OGR      RRE      B981     R1,R2
 9 ZS5      OGRK     RRF      B9E6     R1,R2,R3
 9 ZS5      OHHR     RIE      EC56     R1,R2
 9 ZS5      OHLR     RIE      EC56     R1,R2
 9 ZS5      OI       SI       96       D1(B1),I2
 9 ZS5      OIHF     RIL      C0.C     R1,I2
 9 ZS5      OIHH     RI       A5.8     R1,I2
 9 ZS5      OIHL     RI       A5.9     R1,I2
 9 ZS5      OILF     RIL      C0.D     R1,I2
 9 ZS5      OILH     RI       A5.A     R1,I2
 9 ZS5      OILL     RI       A5.B     R1,I2
 9 ZS5      OIY      SIY      EB56     D1(B1),I2
 9 ZS5      OLHR     RIE      EC56     R1,R2
 9 ZS5      OPSYN    HLASM
 9 ZS5      OR       RR       16       R1,R2
 9 ZS5      ORG      HLASM
 9 ZS5      ORK      RRF      B9F6     R1,R2,R3
 9 ZS5      OY       RXY      E356     R1,D2(X2,B2)
 9 ZS5      PACK     SS       F2       D1(L1,B1),D2(L2,B2)
 9 ZS5      PALB     RRE      B248
 9 ZS5      PC       S        B218     D2(B2)
 9 ZS5      PCC      RRE      B92C
 9 ZS5      PCKMO    RRE      B928
 9 ZS5      PFD      RXY      E336     M1,D2(X2,B2)
 9 ZS5      PFDRL    RIL      C6.2     M1,RI2
 9 ZS5      PFMF     RRE      B9AF     R1,R2
 9 ZS5      PFPO     E        010A
 9 ZS5      PKA      SS       E9       D1(B1),D2(L2,B2)
 9 ZS5      PKU      SS       E1       D1(B1),D2(L2,B2)
 9 ZS5      PLO      SS       EE       R1,D2(B2),R3,D4(B4)
 9 ZS5      POP      HLASM
 9 ZS5      POPCNT   RRE      B9E1     R1,R2
 9 ZS5      PR       E        0101
 9 ZS5      PRINT    HLASM
 9 ZS5      PT       RRE      B228     R1,R2
 9 ZS5      PTF      RRE      B9A2     R1
 9 ZS5      PTFF     E        0104
 9 ZS5      PTI      RRE      B99E     R1,R2
 9 ZS5      PTLB     S        B20D
 9 ZS5      PUNCH    HLASM
 9 ZS5      PUSH     HLASM
 9 ZS5      QADTR    RRF      B3F5     R1,R3,R2,M4
 9 ZS5      QAXTR    RRF      B3FD     R1,R3,R2,M4
 9 ZS5      QCTRI    S        B28E     D2(B2)
 9 ZS5      QSI      S        B286     D2(B2)
 9 ZS5      RCHP     S        B23B
 9 ZS5      REPRO    HLASM
 9 ZS5      RISBG    RIE      EC55     R1,R2,I3,I4<,I5>
 9 ZS5      RISBGZ   RIE      EC55     R1,R2,I3,I4<,I5>
 9 ZS5      RISBHG   RIE      EC5D     R1,R2,I3,I4<,I5>
 9 ZS5      RISBHGZ  RIE      EC5D     R1,R2,I3,I4<,I5>
 9 ZS5      RISBLG   RIE      EC51     R1,R2,I3,I4<,I5>
 9 ZS5      RISBLGZ  RIE      EC51     R1,R2,I3,I4<,I5>
 9 ZS5      RLL      RSY      EB1D     R1,R3,D2(B2)
 9 ZS5      RLLG     RSY      EB1C     R1,R3,D2(B2)
 9 ZS5      RMODE    HLASM
 9 ZS5      RNSBG    RIE      EC54     R1,R2,I3,I4<,I5>
 9 ZS5      RNSBGT   RIE      EC54     R1,R2,I3,I4<,I5>
 9 ZS5      ROSBG    RIE      EC56     R1,R2,I3,I4<,I5>
 9 ZS5      ROSBGT   RIE      EC56     R1,R2,I3,I4<,I5>
 9 ZS5      RP       S        B277     D2(B2)
 9 ZS5      RRBE     RRE      B22A     R1,R2
 9 ZS5      RRBM     RRE      B9AE     R1,R2
 9 ZS5      RRDTR    RRF      B3F7     R1,R3,R2,M4
 9 ZS5      RRXTR    RRF      B3FF     R1,R3,R2,M4
 9 ZS5      RSCH     S        B238
 9 ZS5      RSECT    HLASM
 9 ZS5      RXSBG    RIE      EC57     R1,R2,I3,I4<,I5>
 9 ZS5      RXSBGT   RIE      EC57     R1,R2,I3,I4<,I5>
 9 ZS5      S        RX       5B       R1,D2(X2,B2)
 9 ZS5      SAC      S        B219     D2(B2)
 9 ZS5      SACF     S        B279     D2(B2)
 9 ZS5      SAL      S        B237
 9 ZS5      SAM24    E        010C
 9 ZS5      SAM31    E        010D
 9 ZS5      SAM64    E        010E
 9 ZS5      SAR      RRE      B24E     R1,R2
 9 ZS5      SCCTR    RRE      B2E0     R1,R2
 9 ZS5      SCHM     S        B23C
 9 ZS5      SCK      S        B204     D2(B2)
 9 ZS5      SCKC     S        B206     D2(B2)
 9 ZS5      SCKPF    E        0107
 9 ZS5      SD       RX       6B       R1,D2(X2,B2)
 9 ZS5      SDB      RXE      ED1B     R1,D2(X2,B2)
 9 ZS5      SDBR     RRE      B31B     R1,R2
 9 ZS5      SDR      RR       2B       R1,R2
 9 ZS5      SDTR     RRF      B3D3     R1,R2,R3
 9 ZS5      SDTRA    RRF      B3D3     R1,R2,R3,M4
 9 ZS5      SE       RX       7B       R1,D2(X2,B2)
 9 ZS5      SEB      RXE      ED0B     R1,D2(X2,B2)
 9 ZS5      SEBR     RRE      B30B     R1,R2
 9 ZS5      SER      RR       3B       R1,R2
 9 ZS5      SETA     HLASM
 9 ZS5      SETAF    HLASM
 9 ZS5      SETB     HLASM
 9 ZS5      SETC     HLASM
 9 ZS5      SETCF    HLASM
 9 ZS5      SFASR    RRE      B385     R1
 9 ZS5      SFPC     RRE      B384     R1
 9 ZS5      SG       RXY      E309     R1,D2(X2,B2)
 9 ZS5      SGF      RXY      E319     R1,D2(X2,B2)
 9 ZS5      SGFR     RRE      B919     R1,R2
 9 ZS5      SGR      RRE      B909     R1,R2
 9 ZS5      SGRK     RRF      B9E9     R1,R2,R3
 9 ZS5      SH       RX       4B       R1,D2(X2,B2)
 9 ZS5      SHHHR    RRF      B9C9     R1,R2,R3
 9 ZS5      SHHLR    RRF      B9D9     R1,R2,R3
 9 ZS5      SHY      RXY      E37B     R1,D2(X2,B2)
 9 ZS5      SIE      S        B214     D2(B2)
 9 ZS5      SIGP     RS       AE       R1,R3,D2(B2)
 9 ZS5      SL       RX       5F       R1,D2(X2,B2)
 9 ZS5      SLA      RS       8B       R1,D2(B2)
 9 ZS5      SLAG     RSY      EB0B     R1,R3,D2(B2)
 9 ZS5      SLAK     RSY      EBDD     R1,R3,D2(B2)
 9 ZS5      SLB      RXY      E399     R1,D2(X2,B2)
 9 ZS5      SLBG     RXY      E389     R1,D2(X2,B2)
 9 ZS5      SLBGR    RRE      B989     R1,R2
 9 ZS5      SLBR     RRE      B999     R1,R2
 9 ZS5      SLDA     RS       8F       R1,D2(B2)
 9 ZS5      SLDL     RS       8D       R1,D2(B2)
 9 ZS5      SLDT     RXF      ED40     R1,R3,D2(X2,B2)
 9 ZS5      SLFI     RIL      C2.5     R1,I2
 9 ZS5      SLG      RXY      E30B     R1,D2(X2,B2)
 9 ZS5      SLGF     RXY      E31B     R1,D2(X2,B2)
 9 ZS5      SLGFI    RIL      C2.4     R1,I2
 9 ZS5      SLGFR    RRE      B91B     R1,R2
 9 ZS5      SLGR     RRE      B90B     R1,R2
 9 ZS5      SLGRK    RRF      B9EB     R1,R2,R3
 9 ZS5      SLHHHR   RRF      B9CB     R1,R2,R3
 9 ZS5      SLHHLR   RRF      B9DB     R1,R2,R3
 9 ZS5      SLL      RS       89       R1,D2(B2)
 9 ZS5      SLLG     RSY      EB0D     R1,R3,D2(B2)
 9 ZS5      SLLK     RSY      EBDF     R1,R3,D2(B2)
 9 ZS5      SLR      RR       1F       R1,R2
 9 ZS5      SLRK     RRF      B9FB     R1,R2,R3
 9 ZS5      SLXT     RXF      ED48     R1,R3,D2(X2,B2)
 9 ZS5      SLY      RXY      E35F     R1,D2(X2,B2)
 9 ZS5      SP       SS       FB       D1(L1,B1),D2(L2,B2)
 9 ZS5      SPACE    HLASM
 9 ZS5      SPCTR    RRE      B2E1     R1,R2
 9 ZS5      SPKA     S        B20A     D2(B2)
 9 ZS5      SPM      RR       04       R1
 9 ZS5      SPT      S        B208     D2(B2)
 9 ZS5      SPX      S        B210     D2(B2)
 9 ZS5      SQD      RXE      ED35     R1,D2(X2,B2)
 9 ZS5      SQDB     RXE      ED15     R1,D2(X2,B2)
 9 ZS5      SQDBR    RRE      B315     R1,R2
 9 ZS5      SQDR     RRE      B244     R1,R2
 9 ZS5      SQE      RXE      ED34     R1,D2(X2,B2)
 9 ZS5      SQEB     RXE      ED14     R1,D2(X2,B2)
 9 ZS5      SQEBR    RRE      B314     R1,R2
